seed,gen,best,mean,best_H,best_F,best_Min
4,57,-1.0693526779483484,-1.2506685838856766,10.867984916090318,16.719976793985104,175.20000000000002
4,58,-1.0645647807946457,-1.1732842338374103,10.936680953947366,16.825663006072872,178.20000000000002
4,59,-1.0493526779483489,-1.0835021041711688,10.867984916090318,16.719976793985104,174.20000000000002
0,0,-27.15668503058789,-36.70164156142498,20.283406099423694,31.205240152959526,239.5
0,1,-21.987700743622288,-32.00621227793611,16.966614089239695,26.102483214214914,219.3
0,2,-21.1858700515513,-27.83303512108708,17.59906981227258,27.07549201888089,218.04999999999998
0,3,-18.607022983080515,-24.94386620088028,12.36992795710249,19.030658395542297,171.15
0,4,-14.896306679196593,-22.191163961797862,14.70103650385287,22.61697923669672,198.9
0,5,-14.896306679196593,-20.705144794772185,14.70103650385287,22.61697923669672,198.9
0,6,-11.021410095014103,-18.501103876555522,13.053062533384377,20.081634666745195,175.20000000000002
0,7,-11.021410095014103,-16.022380878146812,13.053062533384377,20.081634666745195,175.20000000000002
0,8,-9.118244652678984,-13.998579378933753,12.845038626601372,19.76159788707903,176.25000000000003
0,9,-9.118244652678984,-12.210513929418276,12.845038626601372,19.76159788707903,176.25000000000003
0,10,-7.236431928995891,-10.921594592933094,12.169475740815999,18.722270370486157,194.04999999999998
0,11,-7.236431928995891,-10.196048399846696,12.169475740815999,18.722270370486157,194.04999999999998
0,12,-7.236431928995891,-9.235403019812779,12.169475740815999,18.722270370486157,194.04999999999998
0,13,-4.099825962661502,-8.145952576763817,11.932664461461567,18.35794532532548,178.04999999999998
0,14,-4.099825962661502,-7.2541897616641515,11.932664461461567,18.35794532532548,178.04999999999998
0,15,-1.9345429866959347,-6.0171003729414485,12.090975099264059,18.601500152713932,172.9
0,16,-1.647569254720889,-4.273362804450275,11.724091752621069,18.03706423480164,169.70000000000002
0,17,-1.5958406275457269,-3.4636168509386223,11.911739635413406,18.325753285251388,176.20000000000002
0,18,-0.9428361330613497,-1.9526247247030128,11.810735458937273,18.170362244518877,169.75
